video, title, thumbnail, description, hosted_at, flight_start_time, flight_end_time, labels,  metadata:type_1,  metadata:type_2,  metadata:type_3, embed_code, id
http://cbstv.vo.llnwd.net/e2/0009/flash/20090722145700_27104_002635p3002655p7.flv,Unemployed? Get Free Dry Cleaning,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248305254134_0p6964058442474457.jpg,Unemployed? Get Free Dry Cleaning,http://cbstv.vo.llnwd.net/e2/0009/flash/20090722145700_27104_002635p3002655p7.flv,2009-07-22T06:37:30-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30354908001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30354908001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090722145700_27104_000138p4000328p1.flv,Man Fatally Shot In Glendale Galleria Parking Lot,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248302397544_0p27754962862141014.jpg,Man Fatally Shot In Glendale Galleria Parking Lot,http://cbstv.vo.llnwd.net/e2/0009/flash/20090722145700_27104_000138p4000328p1.flv,2009-07-22T05:53:02-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30356512001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30356512001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090722155800_98189_000134p8000414p5.flv,1st Homicide Reported In Glendale In 2009,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248308399292_0p127519908920963.jpg,1st Homicide Reported In Glendale In 2009,http://cbstv.vo.llnwd.net/e2/0009/flash/20090722155800_98189_000134p8000414p5.flv,2009-07-22T07:25:15-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30360854001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30360854001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090722155800_98189_000439p5000501p7.flv,Man Convicted In Fatal Beating Of Store Clerk,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248309619808_0p9626773036402738.jpg,Man Convicted In Fatal Beating Of Store Clerk,http://cbstv.vo.llnwd.net/e2/0009/flash/20090722155800_98189_000439p5000501p7.flv,2009-07-22T07:45:27-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30360883001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30360883001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_30524309001_catch-a-tagger.flv,Van Nuys Airport tunnel camera catches tagger,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_30523898001_th-30513365001.jpg?pubId=1614694952,Van Nuys Airport tunnel camera catches tagger,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_30524309001_catch-a-tagger.flv,2009-07-23T08:31:35-0500,null,/News,News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30511833001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30511833001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090723175500_45724_001611p5001631p9.flv,Caught On Tape: Graffiti Vandal Tags Tunnel,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248399729939_0p3508087797739445.jpg,Caught On Tape: Graffiti Vandal Tags Tunnel,http://cbstv.vo.llnwd.net/e2/0009/flash/20090723175500_45724_001611p5001631p9.flv,2009-07-23T08:52:42-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30517703001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30517703001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090723215801_46259_000743p1000913p8.flv,Helicopter Lands On Beach In Santa Monica,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248416715479_0p1504068514862183.jpg,Helicopter Lands On Beach In Santa Monica,http://cbstv.vo.llnwd.net/e2/0009/flash/20090723215801_46259_000743p1000913p8.flv,2009-07-24T01:37:23-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30552360001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30552360001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090723225800_13046_000850p8001233p5.flv,High-Tech Labs Help Police Crack Mail Theft,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248419087822_0p4701136328122296.jpg,High-Tech Labs Help Police Crack Mail Theft,http://cbstv.vo.llnwd.net/e2/0009/flash/20090723225800_13046_000850p8001233p5.flv,2009-07-24T02:30:22-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30557127001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30557127001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090724062800_33357_000201p3000313p6.flv,Calf. State Senate Approves New Budget Plan,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248447432375_0p5437141404251932.jpg,Calf. State Senate Approves New Budget Plan,http://cbstv.vo.llnwd.net/e2/0009/flash/20090724062800_33357_000201p3000313p6.flv,2009-07-24T09:40:12-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30580856001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30580856001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090724105900_14424_001543p4001712p7.flv,Help CBS 2 And MEND End Summer Hunger,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248462167071_0p0582311977742877.jpg,Help CBS 2 And MEND End Summer Hunger,http://cbstv.vo.llnwd.net/e2/0009/flash/20090724105900_14424_001543p4001712p7.flv,2009-07-24T02:10:15-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30615752001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30615752001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090724222246_94619_000619p1000817p5.flv,MBA Graduate Gets Creative With Job Search,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248501092195_0p6837856894052203.jpg,MBA Graduate Gets Creative With Job Search,http://cbstv.vo.llnwd.net/e2/0009/flash/20090724222246_94619_000619p1000817p5.flv,2009-07-25T01:00:18-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30675420001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30675420001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090725215800_43411_000143p5000311p3.flv,North Hollywood Teen Found Murdered,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248586308397_0p8205032589570051.jpg,North Hollywood Teen Found Murdered,http://cbstv.vo.llnwd.net/e2/0009/flash/20090725215800_43411_000143p5000311p3.flv,2009-07-26T12:45:11-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30733187001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30733187001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090725225800_69348_000233p3000402p9.flv,North Hollywood Teen Found Murdered,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248618944824_0p5977909791334931.jpg,North Hollywood Teen Found Murdered,http://cbstv.vo.llnwd.net/e2/0009/flash/20090725225800_69348_000233p3000402p9.flv,2009-07-26T09:52:29-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30764860001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30764860001
http://cbstv.vo.llnwd.net/e2/0009/flash/20090726175800_68834_001403p7001430p2.flv,Officials Search For Missing Woman With Dementia,http://a123.g.akamai.net/f/123/36789/5m/kcbs.img.entriq.net/img/dp_thumbs/thumb_1248664801358_0p9173436822164049.jpg,Officials Search For Missing Woman With Dementia,http://cbstv.vo.llnwd.net/e2/0009/flash/20090726175800_68834_001403p7001430p2.flv,2009-07-26T10:25:11-0500,null,/CBS Daily News,CBS Daily News,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='30791243001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,30791243001
